time,corrective_profit,preventive_profit,local_profit,fed_profit
2867,5548.381907,7222.100424,8200.577858,8325.616406
2868,5551.445778,7225.215815,8203.733778,8327.760545
2869,5554.495769,7228.376773,8206.914216,8330.841061
2870,5557.485676,7231.386145,8209.803003,8333.951603
2871,5560.62858,7234.637512,8212.951951,8336.808259
2872,5563.658894,7237.752193,8215.753219,8339.83602
2873,5566.749464,7240.846988,8218.503106,8343.100451
2874,5569.764683,7243.825701,8221.533011,8345.976661
2875,5572.626282,7246.723513,8224.666207,8349.029574
2876,5575.640435,7249.794389,8227.827707,8351.849462
2877,5578.55402,7252.826966,8230.685588,8354.82842
2878,5581.586538,7256.004867,8233.769015,8357.906299
2879,5584.605797,7258.771047,8237.058226,8360.932749
2880,5587.549188,7261.939721,8239.916039,8364.071632
2881,5590.363238,7264.862482,8242.893704,8367.240837
2882,5593.156341,7267.749242,8245.983646,8370.423749
2883,5596.162753,7270.455596,8249.171066,8373.321241
2884,5599.270148,7273.702044,8252.183933,8376.726604
2885,5602.330508,7276.526526,8255.271567,8379.915247
2886,5605.438607,7279.627451,8258.451211,8383.019832
2887,5608.218421,7282.528061,8261.457551,8385.986348
2888,5611.270783,7285.808692,8264.573693,8388.984149
2889,5614.080285,7289.140156,8267.772718,8391.937941
2890,5617.081883,7292.120563,8270.934246,8394.989273
2891,5620.176246,7295.242172,8273.991213,8398.093739
2892,5623.127686,7297.971978,8276.906672,8401.059491
2893,5626.176488,7301.092076,8280.030318,8403.874879
2894,5628.942426,7304.35445,8282.970245,8406.78908
2895,5632.022057,7307.487324,8285.989209,8409.691283
2896,5635.294782,7310.434225,8289.005765,8412.768899
2897,5638.252462,7313.334072,8292.368469,8415.962679
2898,5640.99377,7316.347866,8295.345639,8419.083781
2899,5644.002478,7319.419982,8297.988708,8422.058011
2900,5646.987341,7322.613036,8301.09543,8425.117296
2901,5649.960766,7325.693401,8303.970188,8428.229827
2902,5653.120468,7328.658531,8307.154536,8431.20104
2903,5655.918428,7331.662753,8310.166685,8434.317023
2904,5659.106478,7334.611709,8313.098527,8437.325643
2905,5662.172231,7337.619599,8316.035511,8440.41881
2906,5665.15637,7340.888085,8319.137145,8443.425708
2907,5668.196953,7344.014714,8322.1788,8446.816397
2908,5671.244284,7347.170112,8325.131623,8450.117539
2909,5674.409665,7349.857951,8328.218616,8453.346604
2910,5677.422196,7352.706642,8331.382716,8456.316715
2911,5680.590325,7355.627069,8334.442909,8459.143711
2912,5683.38256,7358.475963,8337.32329,8462.099826
2913,5686.436443,7361.329753,8340.31589,8464.839816
2914,5689.733051,7364.500458,8343.278712,8467.894826
2915,5692.810633,7367.510047,8346.279463,8469.959323
2916,5695.778057,7370.774733,8349.261916,8472.090772
2917,5698.945732,7373.752985,8352.286366,8474.325743
2918,5702.077236,7376.604704,8355.252149,8476.799971
2919,5705.141415,7379.409532,8358.227402,8478.849433
2920,5708.502074,7382.541814,8361.197893,8480.21226
2921,5711.545709,7385.72743,8364.362721,8481.713283
2922,5714.602125,7388.756323,8366.317029,8483.377789
2923,5717.549333,7391.990173,8368.462791,8484.909427
2924,5720.386949,7395.009495,8370.492835,8486.414886
2925,5723.32438,7397.740881,8372.67036,8488.727402
2926,5726.320589,7401.0453,8374.788875,8490.949242
2927,5725.395766,7403.890309,8376.977904,8493.408893
2928,5724.470713,7406.894818,8379.415789,8495.634886
2929,5723.611258,7409.827187,8381.563587,8498.114421
2930,5722.818552,7412.964369,8383.903852,8500.993293
2931,5722.108437,7415.891659,8385.883269,8504.070683
2932,5721.380585,7419.118972,8388.790953,8507.015359
2933,5720.40744,7422.161976,8391.727529,8510.284793
2934,5719.650528,7425.096364,8394.958186,8513.335661
2935,5718.779766,7428.404595,8397.826077,8516.213818
2936,5718.106691,7431.318342,8400.942467,8519.157434
2937,5717.146171,7434.354008,8404.074533,8522.314484
2938,5716.230192,7437.075283,8407.092067,8525.123948
2939,5715.338133,7440.098071,8410.007628,8528.102284
2940,5714.55382,7443.370052,8412.840438,8531.001202
2941,5713.702555,7446.160395,8415.855077,8533.895711
2942,5712.663272,7449.163861,8418.809777,8536.863693
2943,5711.985518,7452.064476,8421.86876,8539.846817
2944,5710.953391,7454.974616,8425.080073,8542.789588
2945,5706.157379,7458.291215,8427.865712,8545.435763
2946,5701.294986,7461.40026,8431.145424,8548.54372
2947,5696.580878,7464.49818,8434.391033,8551.706277
2948,5691.717573,7467.444136,8437.390036,8554.636051
2949,5687.071528,7470.581864,8440.349839,8557.384086
2950,5682.327678,7473.519768,8443.152124,8560.575241
2951,5677.470898,7476.363936,8446.408626,8563.527785
2952,5676.553942,7479.234133,8449.399615,8566.568516
2953,5675.870496,7481.84761,8452.419668,8569.734614
2954,5675.031341,7484.898642,8455.298927,8572.678276
2955,5674.038715,7487.926665,8458.520962,8575.784976
2956,5673.310509,7491.051249,8461.307447,8578.96355
2957,5672.557912,7494.042011,8464.509103,8582.125118
2958,5671.770726,7496.922145,8467.352061,8585.17001
2959,5671.018028,7499.795312,8470.360927,8588.356953
2960,5670.300206,7502.608489,8473.348265,8591.264729
2961,5669.349935,7505.493625,8476.47155,8594.311813
2962,5668.75316,7508.6341,8479.523713,8597.174928
2963,5667.806716,7511.870758,8482.380213,8600.22138
2964,5666.918053,7514.882088,8485.450566,8603.08623
2965,5666.091663,7517.996755,8488.426919,8606.156141
2966,5665.204232,7521.224967,8491.311476,8609.245459
2967,5664.292925,7524.306163,8494.318732,8612.213534
2968,5663.211768,7527.108715,8497.368425,8615.341295
2969,5662.186635,7530.035904,8500.273366,8618.574039
2970,5665.446815,7532.837134,8503.111775,8621.414171
2971,5668.667742,7536.155862,8506.217678,8624.446834
2972,5671.645271,7539.420208,8508.91972,8627.58042
2973,5674.622615,7542.429379,8512.302271,8630.667303
2974,5677.765597,7545.700182,8515.358024,8633.756653
2975,5680.968363,7548.536803,8518.213803,8636.837378
2976,5684.065366,7551.590631,8521.078232,8639.87013
2977,5687.115023,7554.874969,8524.286108,8642.834682
2978,5690.120503,7557.660806,8527.491252,8646.14198
2979,5692.941458,7560.746393,8530.432731,8649.1861
2980,5695.990426,7564.014815,8533.577162,8652.1057
2981,5698.952683,7567.141351,8536.65615,8655.124409
2982,5701.991193,7570.306437,8539.782389,8658.102299
2983,5704.947263,7573.121635,8542.780821,8660.969877
2984,5707.841365,7576.169363,8546.125142,8663.926715
2985,5710.991578,7579.235629,8549.472046,8666.843765
2986,5714,7582.232708,8552.555884,8669.939755
2987,5717.255286,7585.289776,8555.486267,8673.099347
2988,5720.588289,7588.200463,8558.658193,8676.256156
2989,5723.760154,7591.249768,8561.781302,8679.323635
2990,5726.827843,7594.354466,8564.750669,8682.439966
2991,5730.061591,7597.437813,8567.734205,8685.695549
2992,5733.067818,7600.124838,8570.825942,8688.953986
2993,5735.851043,7603.195147,8573.664869,8692.033428
2994,5738.929427,7606.258528,8575.870045,8694.861664
2995,5741.918732,7608.967546,8578.221383,8697.569521
2996,5744.784556,7612.030576,8580.32088,8700.54158
2997,5747.794353,7615.189887,8582.677154,8703.9452
2998,5750.630775,7618.42562,8584.826769,8707.114552
2999,5753.638741,7621.526228,8586.998811,8710.410303
3000,5756.855625,7624.366957,8589.348875,8713.340561
3001,5759.729584,7627.412486,8591.631508,8716.546221
3002,5762.792136,7630.562523,8594.054114,8719.661404
3003,5765.914078,7633.847869,8596.336639,8722.478474
3004,5768.943331,7636.850747,8599.2833,8725.291355
3005,5771.982599,7639.743198,8602.371602,8728.521731
3006,5774.863894,7642.667303,8605.326119,8731.463748
3007,5778.108045,7645.774548,8608.273296,8734.806922
3008,5781.067455,7648.923492,8611.327093,8737.994753
3009,5783.91303,7652.017244,8614.527901,8741.069123
3010,5787.0438,7655.042756,8617.719813,8744.040887
3011,5790.161545,7658.055659,8620.556144,8747.212204
3012,5793.077744,7661.270756,8623.550203,8750.12268
3013,5796.271691,7664.253622,8626.520702,8752.238934
3014,5799.192586,7667.18908,8629.496219,8754.666444
3015,5802.265826,7670.040138,8632.586466,8756.88786
3016,5805.398157,7673.120463,8635.515341,8759.27454
3017,5808.438959,7676.067623,8638.452826,8761.483512
3018,5811.388709,7679.356408,8641.691842,8763.802761
3019,5814.514554,7682.517204,8644.726257,8766.077676
3020,5817.571012,7685.572723,8647.418807,8768.186791
3021,5820.512924,7688.555103,8650.357736,8770.54049
3022,5823.400847,7691.744948,8653.046536,8772.672186
3023,5826.476004,7695.023708,8656.102704,8775.913803
3024,5829.567542,7698.193169,8658.929549,8779.043625
3025,5832.653487,7701.297565,8661.63819,8782.263084
3026,5835.720616,7704.314387,8664.501814,8785.466611
3027,5839.047,7707.13232,8667.672552,8788.856599
3028,5842.262371,7710.238751,8670.750407,8791.86794
3029,5845.211276,7713.199932,8673.716793,8794.584393
3030,5848.371032,7716.31144,8676.804151,8797.332604
3031,5851.204484,7719.382068,8680.106627,8800.414663
3032,5854.195759,7722.430712,8683.430521,8803.628336
3033,5857.108706,7725.390481,8686.32888,8806.690084
3034,5860.211389,7728.178854,8689.117333,8809.760634
3035,5863.20503,7731.140947,8692.381446,8812.624895
3036,5866.476777,7734.109768,8695.370572,8815.55104
3037,5869.630218,7737.168084,8698.344746,8818.540082
3038,5872.533096,7740.082559,8701.111323,8821.671832
3039,5875.579414,7743.151204,8704.17785,8824.637453
3040,5878.903745,7745.883551,8707.213704,8827.656142
3041,5881.800522,7748.665771,8710.363136,8830.671518
3042,5884.828744,7751.852238,8713.250126,8833.695727
3043,5888.135915,7755.006979,8716.470243,8836.684517
3044,5891.13634,7758.011014,8719.536617,8839.887137
3045,5894.381337,7760.599174,8722.627981,8842.787824
3046,5897.501964,7763.656984,8725.579963,8845.761659
3047,5900.545338,7766.774191,8728.666023,8848.603786
3048,5903.571417,7769.715268,8731.890737,8851.721739
3049,5906.491726,7772.888303,8734.904895,8854.661617
3050,5909.611688,7776.060901,8738.063063,8857.628905
3051,5912.849144,7779.074234,8741.394364,8860.538821
3052,5916.009673,7782.036139,8744.254577,8863.479633
3053,5914.917234,7784.892307,8747.572617,8866.422281
3054,5913.831828,7787.696151,8750.511351,8869.404361
3055,5913.032641,7790.376169,8752.688459,8872.141053
3056,5912.20603,7793.332193,8754.96395,8875.148088
3057,5911.229463,7796.475382,8757.34736,8878.057468
3058,5910.289689,7799.67124,8759.580046,8881.22139
3059,5909.617891,7802.804656,8761.783958,8884.041964
3060,5908.829513,7805.611838,8763.968356,8886.985214
3061,5907.76117,7808.173368,8766.246118,8889.983137
3062,5906.729995,7810.211329,8768.551288,8892.763288
3063,5905.870227,7812.250882,8770.856099,8895.577129
3064,5905.165157,7814.470595,8773.331487,8898.538131
3065,5904.290407,7816.845273,8776.256577,8901.55457
3066,5903.431159,7818.848318,8779.043453,8904.348346
3067,5902.503979,7821.254608,8782.189583,8907.460191
3068,5901.573492,7823.404197,8785.451543,8910.417696
3069,5900.658732,7825.566663,8788.518163,8913.642956
3070,5899.66487,7827.833884,8791.757368,8916.719661
3071,5898.799308,7830.712425,8795.023171,8919.800571
3072,5898.032444,7833.791668,8798.045818,8922.711592
3073,5897.152764,7837.025224,8801.240133,8925.659726
3074,5896.396614,7840.149183,8804.312799,8928.880508
3075,5895.471398,7843.175666,8807.317812,8932.027192
3076,5894.499464,7846.206423,8810.108301,8935.419316
3077,5893.817572,7849.434035,8813.236169,8938.195826
3078,5896.767017,7848.650997,8816.108383,8941.13076
3079,5899.809575,7847.869618,8819.23076,8944.271313
3080,5903.049185,7847.171789,8822.382982,8947.383862
3081,5906.111957,7846.412887,8825.361073,8950.314082
3082,5909.319031,7845.586392,8828.630616,8953.457106
3083,5912.614875,7844.983884,8831.491854,8956.576299
3084,5915.800699,7844.34975,8834.509933,8959.538364
3085,5918.99167,7843.80932,8837.440647,8962.346916
3086,5921.798185,7843.018581,8840.487665,8964.422965
3087,5924.803252,7842.283943,8843.477894,8966.851212
3088,5927.973543,7841.374301,8846.561359,8969.180794
3089,5930.881431,7840.415316,8849.377458,8971.526947
3090,5934.14465,7839.515948,8852.446548,8973.658323
3091,5937.362627,7838.503753,8855.611642,8975.777108
3092,5940.358836,7836.838601,8858.643195,8978.180035
3093,5943.53641,7835.160906,8861.575726,8980.448206
3094,5946.66383,7833.364814,8864.470425,8982.446531
3095,5949.455473,7831.914902,8867.367509,8984.664915
3096,5952.329356,7829.435267,8870.510056,8987.533333
3097,5955.377798,7826.953522,8873.744466,8990.416354
3098,5958.095998,7824.585921,8876.765448,8993.250268
3099,5961.031888,7822.243346,8879.615187,8996.286102
3100,5964.030867,7819.845464,8882.552567,8999.219853
3101,5967.210302,7817.544521,8885.573996,9002.169625
3102,5970.299884,7816.117093,8888.83924,9004.930931
3103,5973.102178,7818.538709,8891.720417,9007.756976
3104,5976.171405,7820.764434,8894.631306,9010.857561
3105,5979.112152,7822.885356,8897.511785,9013.886223
3106,5982.180519,7825.607677,8900.380186,9016.937517
3107,5985.217312,7828.530794,8903.35226,9019.814765
3108,5988.15798,7831.384767,8906.382702,9022.737735
3109,5991.294894,7834.389434,8909.278697,9025.699752
3110,5994.32293,7837.381866,8912.284743,9028.945719
3111,5997.439261,7840.691759,8915.278039,9031.988795
3112,6000.463236,7843.835949,8918.091632,9034.937952
3113,6003.222729,7846.892971,8921.216809,9038.023476
3114,6006.395862,7849.926061,8924.536907,9040.909916
3115,6009.580351,7853.003075,8927.724198,9043.924481
3116,6012.740368,7855.771386,8930.786561,9047.038604
3117,6015.961165,7858.668659,8933.788816,9049.931197
3118,6018.844703,7861.821658,8936.800261,9052.926853
3119,6021.965933,7864.63977,8939.622459,9055.78414
3120,6024.901099,7867.55255,8942.55266,9058.686908
3121,6027.963647,7870.566387,8945.810082,9061.884054
3122,6030.842489,7873.548673,8948.85854,9064.899918
3123,6033.979342,7876.64209,8951.817031,9068.020472
3124,6037.049792,7879.99405,8954.668826,9071.45347
3125,6039.866742,7882.876881,8957.792845,9074.509151
3126,6042.988619,7885.945826,8961.007156,9077.624963
3127,6046.080562,7888.978688,8964.127041,9080.556891
3128,6049.129951,7891.979908,8967.042668,9083.751442
3129,6052.183704,7895.010143,8970.259418,9086.854489
3130,6055.151178,7897.862354,8973.140603,9089.866236
3131,6058.199809,7900.915262,8976.518405,9092.868494
3132,6061.116287,7903.8876,8979.612948,9095.947192
3133,6064.181683,7906.806576,8982.699449,9098.886533
3134,6067.434691,7909.742313,8985.532879,9102.018464
3135,6070.370836,7912.808655,8988.502968,9105.044278
3136,6073.224604,7916.072486,8990.814502,9107.791569
3137,6076.403539,7918.889828,8992.932705,9110.787184
3138,6079.677986,7922.248076,8995.427269,9113.815332
3139,6082.682491,7925.271338,8997.813488,9116.954333
3140,6085.583826,7928.355902,9000.130901,9120.2542
3141,6088.530742,7931.422139,9002.323563,9123.315148
3142,6091.506498,7934.371432,9004.674726,9126.416547
3143,6094.48915,7937.441809,9006.834389,9129.264166
3144,6097.764915,7940.603075,9009.108259,9132.243755
3145,6100.649052,7943.635943,9011.62642,9135.124877
3146,6103.703211,7946.621248,9014.678564,9137.883546
3147,6106.650944,7949.596028,9017.603471,9140.126031
3148,6109.643515,7952.689428,9020.622667,9142.284843
3149,6112.632674,7955.649981,9023.703529,9144.568933
3150,6115.539408,7958.696819,9026.813684,9146.600491
3151,6118.817614,7961.801226,9029.760848,9148.77808
3152,6121.802362,7964.60067,9032.806536,9150.488209
3153,6124.516333,7967.358151,9035.922861,9151.812738
3154,6127.526294,7970.160981,9038.954367,9153.259561
3155,6130.421843,7973.232811,9041.848207,9154.860983
3156,6133.288278,7976.113827,9044.972582,9156.503402
3157,6136.347572,7979.106705,9047.927522,9158.477093
3158,6139.378795,7981.98793,9050.672878,9160.841884
3159,6142.680823,7984.977177,9053.723056,9162.936775
3160,6145.566524,7987.765231,9056.774252,9165.160028
3161,6148.638752,7990.845163,9059.821201,9167.09467
3162,6151.685325,7993.754414,9063.009122,9170.062158
3163,6154.87833,7996.834751,9066.210108,9173.157536
3164,6157.982881,7999.721518,9069.084323,9175.987708
3165,6161.212725,8002.733947,9071.885407,9178.991784
3166,6164.165336,8005.803579,9074.922206,9182.122712
3167,6167.019643,8008.822889,9077.709448,9185.178347
3168,6170.08065,8011.925388,9080.915125,9188.233528
3169,6173.098509,8014.921647,9083.859612,9191.278127
3170,6176.175222,8017.947264,9087.136965,9194.519587
3171,6179.210799,8020.855064,9090.079738,9197.400175
3172,6182.078259,8023.846862,9093.401626,9200.452529
3173,6185.16374,8026.848771,9096.500962,9203.440428
3174,6188.015479,8029.729826,9099.459711,9206.496772
3175,6191.22365,8032.668714,9102.354003,9209.643188
3176,6194.201474,8035.58744,9105.161945,9212.54251
3177,6197.227008,8038.646202,9108.205455,9215.292331
3178,6200.087541,8041.661268,9110.344656,9218.268785
3179,6199.321387,8044.869864,9112.53412,9221.315525
3180,6198.387065,8047.699792,9114.657458,9224.568291
3181,6197.672993,8050.629209,9116.881362,9227.688577
3182,6196.839995,8053.683569,9119.028614,9230.682747
3183,6196.029562,8056.637419,9121.53055,9233.514516
3184,6195.279941,8059.877051,9123.686271,9236.640677
3185,6194.467009,8063.131124,9126.019403,9239.495214
3186,6193.407802,8066.108374,9128.31219,9242.588225
3187,6192.512789,8068.988985,9130.67848,9245.700131
3188,6191.706856,8071.966479,9133.738844,9248.912367
3189,6190.85838,8074.864178,9136.753054,9251.850027
3190,6189.927293,8077.700674,9140.038657,9255.025274
